OBJECTID,SHAPE,inci_id,date_occu,address,description,type,X_Coord,Y_Coord,category,NIBRS_Code
1797,Point,20200102018,1/2/2020 2:24:32 AM,100 POLICE PZ,Aggravated Assault,Assault Offenses,1765634.246385,845200.236015,Person,13A
1825,Point,20200102165,1/2/2020 3:54:00 PM,500 BROAD AV,Aggravated Assault,Assault Offenses,1768001.991562,841358.323405,Person,13A
1839,Point,20200102256,1/2/2020 7:47:00 PM,500 BROAD AV,Aggravated Assault,Assault Offenses,1768001.991562,841358.323405,Person,13A
1852,Point,20200103033,1/3/2020 2:52:59 AM,5300 W MARKET ST,Aggravated Assault,Assault Offenses,1739168.859269,845880.654361,Person,13A
1938,Point,20200104208,1/4/2020 6:46:56 PM,600 OXFORD ST,Aggravated Assault,Assault Offenses,1769794.194778,838664.630981,Person,13A
1944,Point,20200105007,1/4/2020 11:36:00 PM,3500 SUMMIT AV,Aggravated Assault,Assault Offenses,1774735.738384,865361.835931,Person,13A
1959,Point,20200105119,1/5/2020 5:07:28 PM,200 I-40 E/RANDLEMAN RD EXIT 220,Aggravated Assault,Assault Offenses,0,0,Person,13A
1992,Point,20200106025,1/6/2020 1:59:55 AM,300 OCONNOR ST,Aggravated Assault,Assault Offenses,1764904.550258,838150.395477,Person,13A
2035,Point,20200106201,1/6/2020 5:20:00 PM,100 GREENBRIAR RD,Aggravated Assault,Assault Offenses,1766916.542298,866605.697265,Person,13A
2110,Point,20200107252,1/7/2020 7:53:22 PM,2400 RANDLEMAN RD,Aggravated Assault,Assault Offenses,1763337.670758,834183.83682,Person,13A
2130,Point,20200108038,1/8/2020 6:15:00 AM,1900 CEDAR FORK DR,Aggravated Assault,Assault Offenses,1748990.250659,836665.751196,Person,13A
2179,Point,20200108261,1/8/2020 8:32:52 PM,1500 WARD ST,Aggravated Assault,Assault Offenses,1768285.067621,838804.327428,Person,13A
2192,Point,20200109021,1/9/2020 2:53:31 AM,1300 BATTLEGROUND AV,Aggravated Assault,Assault Offenses,1761786.804937,851211.859938,Person,13A
2194,Point,20200109151,1/9/2020 4:15:29 AM,2300 PHILLIPS AV,Aggravated Assault,Assault Offenses,1778851.624808,854956.19515,Person,13A
2196,Point,20200109047,1/9/2020 7:30:00 AM,2400 W CORNWALLIS DR,Aggravated Assault,Assault Offenses,1756433.838233,855020.337808,Person,13A
2216,Point,20200109195,1/9/2020 4:00:00 PM,1600 S BENBOW RD,Aggravated Assault,Assault Offenses,1771712.02519,839924.626426,Person,13A
2225,Point,20200109228,1/9/2020 6:00:00 PM,1300 OGDEN ST,Aggravated Assault,Assault Offenses,1765172.998824,839861.70003,Person,13A
2243,Point,20200110013,1/10/2020 12:15:00 AM,1400 JOLSON ST,Aggravated Assault,Assault Offenses,1778039.631103,853677.904162,Person,13A
2338,Point,20200111238,1/11/2020 8:15:00 PM,800 W FLORIDA ST,Aggravated Assault,Assault Offenses,1761972.269975,838862.005676,Person,13A
2350,Point,20200112032,1/12/2020 3:39:30 AM,3100 CEDAR PARK RD,Aggravated Assault,Assault Offenses,1781901.800927,839015.088479,Person,13A
2464,Point,20200113236,1/13/2020 10:43:57 PM,300 CRAIG ST,Aggravated Assault,Assault Offenses,1764527.841715,837457.17677,Person,13A
2520,Point,20200114276,1/14/2020 10:00:00 PM,2200 W GATE CITY BLVD/PATTERSON ST,Aggravated Assault,Assault Offenses,1754966.381028,840754.833954,Person,13A
2558,Point,20200115165,1/15/2020 2:30:00 PM,1800 PHILLIPS AV/N ENGLISH ST,Aggravated Assault,Assault Offenses,1776718.19287,855315.179253,Person,13A
2564,Point,20200116048,1/15/2020 4:00:00 PM,2000 PHOEBE DR,Aggravated Assault,Assault Offenses,1756363.78337,837995.239454,Person,13A
2600,Point,20200116059,1/16/2020 7:30:00 AM,2600 FOUR SEASONS BLVD,Aggravated Assault,Assault Offenses,1754660.900664,831616.07845,Person,13A
2620,Point,20200116195,1/16/2020 1:35:00 PM,3400 N O HENRY BLVD,Aggravated Assault,Assault Offenses,1778947.178177,865099.682844,Person,13A
2645,Point,20200116308,1/16/2020 10:22:40 PM,600 S CHAPMAN ST,Aggravated Assault,Assault Offenses,1756691.003534,844472.733761,Person,13A
2706,Point,20200118001,1/17/2020 11:35:00 PM,600 GARRETT ST,Aggravated Assault,Assault Offenses,1762555.361755,836808.54764,Person,13A
2724,Point,20200118103,1/18/2020 1:05:00 PM,400 SAVANNAH ST,Aggravated Assault,Assault Offenses,1762923.860076,836741.678012,Person,13A
2743,Point,20200119009,1/19/2020 12:41:47 AM,700 JENNIFER ST,Aggravated Assault,Assault Offenses,1775245.732837,843773.28023,Person,13A
2767,Point,20200119139,1/19/2020 2:39:59 PM,4400 W WENDOVER AV,Aggravated Assault,Assault Offenses,1735575.312098,840486.518163,Person,13A
2789,Point,20200119216,1/19/2020 9:15:09 PM,3700 LAWNDALE DR,Aggravated Assault,Assault Offenses,1755371.915755,862768.298807,Person,13A
2807,Point,20200121237,1/20/2020 10:30:00 AM,5900 SUMMIT AV,Aggravated Assault,Assault Offenses,1786425.884118,882311.463703,Person,13A
2835,Point,20200120213,1/20/2020 8:00:38 PM,2800 S ELM-EUGENE ST,Aggravated Assault,Assault Offenses,1765975.58565,834138.999058,Person,13A
2844,Point,20200120234,1/20/2020 10:25:00 PM,2700 ORANGE ST,Aggravated Assault,Assault Offenses,1774861.243664,859576.285314,Person,13A
2853,Point,20200121043,1/21/2020 3:55:00 AM,700 ROSS AV,Aggravated Assault,Assault Offenses,1768809.638974,840538.265843,Person,13A
2863,Point,20200121138,1/21/2020 12:00:00 PM,700 MARTIN ST,Aggravated Assault,Assault Offenses,1768679.991065,843390.605559,Person,13A
2898,Point,20200122010,1/22/2020 12:32:14 AM,0 LAKE SPRING CT,Aggravated Assault,Assault Offenses,1771196.225884,859817.183394,Person,13A
2967,Point,20200123160,1/23/2020 1:30:00 PM,2900 W FLORIDA ST,Aggravated Assault,Assault Offenses,1752068.839773,839213.387118,Person,13A
2989,Point,20200123257,1/23/2020 8:19:04 PM,1100 MARTIN LUTHER KING JR DR/RANDOLPH AV,Aggravated Assault,Assault Offenses,1768105.499716,840260.61592,Person,13A
3005,Point,20200124053,1/24/2020 6:30:00 AM,3500 CHERRY LN,Aggravated Assault,Assault Offenses,1772917.460394,865413.565482,Person,13A
3006,Point,20200124074,1/24/2020 8:30:24 AM,1700 TENTH ST,Aggravated Assault,Assault Offenses,1774935.431627,856545.20088,Person,13A
3011,Point,20200124130,1/24/2020 12:20:00 PM,800 ROSS AV,Aggravated Assault,Assault Offenses,1769231.308841,840516.137539,Person,13A
3027,Point,20200124236,1/24/2020 6:57:50 PM,1800 HUDGINS DR,Aggravated Assault,Assault Offenses,1763009.607889,838529.048056,Person,13A
3049,Point,20200130177,1/25/2020 5:00:00 AM,300 PISGAH CHURCH RD,Aggravated Assault,Assault Offenses,1765494.23767,867972.563949,Person,13A
3051,Point,20200125053,1/25/2020 9:50:00 AM,900 HIGHLAND AV,Aggravated Assault,Assault Offenses,1761188.428013,841944.566011,Person,13A
3064,Point,20200125114,1/25/2020 2:45:00 PM,1400 FAIRFAX RD,Aggravated Assault,Assault Offenses,1745148.850329,837611.190769,Person,13A
3091,Point,20200126010,1/26/2020,1800 COLISEUM BLVD/W FLORIDA ST,Aggravated Assault,Assault Offenses,1756866.346755,838935.441948,Person,13A
3102,Point,20200126026,1/26/2020 2:28:00 AM,300 W MEADOWVIEW RD,Aggravated Assault,Assault Offenses,1764368.188428,834212.531893,Person,13A
3106,Point,20200126095,1/26/2020 9:00:00 AM,1100 HERN AV,Aggravated Assault,Assault Offenses,1780845.233004,852708.95909,Person,13A
3140,Point,20200126241,1/26/2020 10:12:52 PM,900 REID ST,Aggravated Assault,Assault Offenses,1769884.416244,842417.19239,Person,13A
3146,Point,20200127009,1/27/2020 12:25:40 AM,2000 WILLOW RD,Aggravated Assault,Assault Offenses,1774720.322494,835292.867525,Person,13A
3151,Point,20200128086,1/27/2020 4:00:00 AM,200 N EUGENE ST,Aggravated Assault,Assault Offenses,1765381.972523,846682.758462,Person,13A
3152,Point,20200127032,1/27/2020 6:05:00 AM,0 BLACKHAW CT,Aggravated Assault,Assault Offenses,1769407.586947,874344.87818,Person,13A
3172,Point,20200127218,1/27/2020 4:31:52 PM,3000 SHALLOWFORD DR,Aggravated Assault,Assault Offenses,1755052.647993,827677.014464,Person,13A
3224,Point,20200128259,1/28/2020 4:01:19 PM,900 S EUGENE ST/W GATE CITY BLVD,Aggravated Assault,Assault Offenses,1765633.632624,843427.483447,Person,13A
3237,Point,20200128309,1/28/2020 7:30:00 PM,5300 W MARKET ST,Aggravated Assault,Assault Offenses,1739168.859269,845880.654361,Person,13A
3340,Point,20200130235,1/30/2020 4:11:00 PM,3500 RIVERSIDE DR/CREEK RIDGE RD,Aggravated Assault,Assault Offenses,1759191.759469,829945.328126,Person,13A
3358,Point,20200131069,1/30/2020 10:00:00 PM,1900 POTOMAC DR,Aggravated Assault,Assault Offenses,1757918.506596,834102.052932,Person,13A
3360,Point,20200131006,1/30/2020 11:30:52 PM,2100 PYRAMIDS VILLAGE BLVD,Aggravated Assault,Assault Offenses,1777220.226829,860392.211587,Person,13A
3396,Point,20200131203,1/31/2020 4:00:00 PM,200 I-40 E/W WENDOVER AV,Aggravated Assault,Assault Offenses,1736453.059451,840631.693209,Person,13A
3400,Point,20200131208,1/31/2020 4:30:00 PM,1200 MARTIN LUTHER KING JR DR,Aggravated Assault,Assault Offenses,1768112.561507,840227.09887,Person,13A
3455,Point,20200201157,2/1/2020 7:04:53 PM,1900 DREXEL RD,Aggravated Assault,Assault Offenses,1778367.814742,855577.421416,Person,13A
3486,Point,20200202134,2/2/2020 2:47:50 PM,2600 BATTLEGROUND AV,Aggravated Assault,Assault Offenses,1755756.260579,858712.537287,Person,13A
3491,Point,20200202168,2/2/2020 4:45:00 PM,2300 FLOYD ST,Aggravated Assault,Assault Offenses,1760536.176149,835876.190984,Person,13A
3492,Point,20200202170,2/2/2020 4:51:00 PM,2300 FLOYD ST,Aggravated Assault,Assault Offenses,1760536.176149,835876.190984,Person,13A
3493,Point,20200202160,2/2/2020 4:51:47 PM,2300 FLOYD ST,Aggravated Assault,Assault Offenses,1760536.176149,835876.190984,Person,13A
3500,Point,20200202198,2/2/2020 6:30:00 PM,1200 RANDOLPH AV/DALE ST,Aggravated Assault,Assault Offenses,1767999.990053,839678.212706,Person,13A
3532,Point,20200203139,2/3/2020 1:12:00 PM,200 I-40W\BUS 85S/S ELM-EUGENE ST,Aggravated Assault,Assault Offenses,0,0,Person,13A
3539,Point,20200203162,2/3/2020 2:53:51 PM,2200 TILLMAN AV,Aggravated Assault,Assault Offenses,1776499.600552,852260.066819,Person,13A
3566,Point,20200204199,2/3/2020 9:00:00 PM,600 LUCERNE ST,Aggravated Assault,Assault Offenses,1767985.139068,838839.009093,Person,13A
3619,Point,20200204292,2/4/2020 8:56:00 PM,4100 HAMPSHIRE DR,Aggravated Assault,Assault Offenses,1781817.069066,853383.541385,Person,13A
3620,Point,20200204301,2/4/2020 9:25:00 PM,5500 W MARKET ST,Aggravated Assault,Assault Offenses,1737555.496228,847092.121672,Person,13A
3680,Point,20200206052,2/6/2020 2:30:00 AM,300 MILBURN ST,Aggravated Assault,Assault Offenses,1764919.474917,841635.589485,Person,13A
3706,Point,20200206208,2/6/2020 6:02:26 PM,900 HACKETT ST,Aggravated Assault,Assault Offenses,1773591.717069,843394.280814,Person,13A
3712,Point,20200215116,2/6/2020 8:00:00 PM,300 N SWING RD,Aggravated Assault,Assault Offenses,1731124.491327,848264.387836,Person,13A
3739,Point,20200207159,2/7/2020 11:30:00 AM,3900 BURLINGTON RD,Aggravated Assault,Assault Offenses,1788350.740235,851130.294153,Person,13A
3786,Point,20200208029,2/8/2020 1:30:05 AM,2400 PISGAH CHURCH RD,Aggravated Assault,Assault Offenses,1754237.1508,862363.28562,Person,13A
3791,Point,20200208038,2/8/2020 4:00:00 AM,1300 CYRIL LN,Aggravated Assault,Assault Offenses,1778234.366912,841421.285595,Person,13A
3799,Point,20200208099,2/8/2020 10:18:00 AM,5800 OLD OAK RIDGE RD,Aggravated Assault,Assault Offenses,1735799.567107,857585.474465,Person,13A
3826,Point,20200208182,2/8/2020 5:59:25 PM,1800 MARTIN LUTHER KING JR DR,Aggravated Assault,Assault Offenses,1769556.198414,838331.002701,Person,13A
3832,Point,20200208217,2/8/2020 8:10:00 PM,700 RUGBY ST,Aggravated Assault,Assault Offenses,1771040.459089,843023.816098,Person,13A
3866,Point,20200209111,2/9/2020 1:57:00 PM,1700 LURAY DR,Aggravated Assault,Assault Offenses,1762152.236741,838805.167878,Person,13A
3947,Point,20200211020,2/11/2020 12:32:00 AM,0 OAK BRANCH DR,Aggravated Assault,Assault Offenses,0,0,Person,13A
3996,Point,20200211305,2/11/2020 9:00:00 PM,3400 WICHITA PL,Aggravated Assault,Assault Offenses,1775276.16763,864076.381719,Person,13A
3997,Point,20200211296,2/11/2020 9:30:59 PM,500 W GATE CITY BLVD/FREEMAN MILL RD,Aggravated Assault,Assault Offenses,1763732.357143,843234.312506,Person,13A
4000,Point,20200211308,2/11/2020 10:17:02 PM,1400 GLENWOOD AV,Aggravated Assault,Assault Offenses,1760236.660562,839285.423608,Person,13A
4025,Point,20200212164,2/12/2020 12:24:00 PM,200 S CHURCH ST/HUGHES ST,Aggravated Assault,Assault Offenses,1767433.07171,845601.196813,Person,13A
4064,Point,20200212302,2/12/2020 8:25:07 PM,2200 MATTHEW OAKS CT,Aggravated Assault,Assault Offenses,1777500.877435,867815.739279,Person,13A
4117,Point,20200213294,2/13/2020 8:17:27 PM,1800 HUDGINS DR,Aggravated Assault,Assault Offenses,1763009.607889,838529.048056,Person,13A
4118,Point,20200213288,2/13/2020 8:17:29 PM,1800 HUDGINS DR,Aggravated Assault,Assault Offenses,1763009.607889,838529.048056,Person,13A
4133,Point,20200214048,2/14/2020 3:24:00 AM,600 FRIENDWAY RD,Aggravated Assault,Assault Offenses,1732554.360432,851044.256164,Person,13A
4160,Point,20200214228,2/14/2020 3:30:00 PM,700 GILLESPIE ST,Aggravated Assault,Assault Offenses,1773937.010586,844476.562605,Person,13A
4164,Point,20200214260,2/14/2020 4:30:00 PM,2400 W FLORIDA ST/W GATE CITY BLVD,Aggravated Assault,Assault Offenses,1753753.807253,839100.795488,Person,13A
4166,Point,20200214256,2/14/2020 4:50:54 PM,1000 MEADOW OAK DR,Aggravated Assault,Assault Offenses,1757560.759154,821113.762587,Person,13A
4176,Point,20200214298,2/14/2020 7:28:14 PM,3000 W GATE CITY BLVD,Aggravated Assault,Assault Offenses,1752952.496316,837590.817257,Person,13A
4248,Point,20200215204,2/15/2020 8:27:00 PM,1600 GROVE ST,Aggravated Assault,Assault Offenses,1758370.225875,839520.819553,Person,13A
4283,Point,20200216099,2/16/2020 1:05:26 PM,100 N GREENE ST,Aggravated Assault,Assault Offenses,1766084.300386,846270.92162,Person,13A
4286,Point,20200216113,2/16/2020 2:05:12 PM,200 WOODNELL ST,Aggravated Assault,Assault Offenses,1783352.427073,851392.642952,Person,13A
4313,Point,20200223129,2/17/2020,300 W WHITTINGTON ST,Aggravated Assault,Assault Offenses,1764877.547091,841324.503315,Person,13A
4361,Point,20200218019,2/18/2020 1:50:00 AM,500 JULIAN ST,Aggravated Assault,Assault Offenses,1767946.153566,841750.131199,Person,13A
4388,Point,20200218180,2/18/2020 3:13:01 PM,4300 MAYBROOK DR,Aggravated Assault,Assault Offenses,1783659.30626,850346.851816,Person,13A
4476,Point,20200219370,2/19/2020 10:15:34 PM,3500 LYNHAVEN DR,Aggravated Assault,Assault Offenses,1761107.826516,830476.484,Person,13A
4511,Point,20200220231,2/20/2020 3:30:00 PM,1200 MARTIN LUTHER KING JR DR,Aggravated Assault,Assault Offenses,1768112.561507,840227.09887,Person,13A
4520,Point,20200220302,2/20/2020 6:00:00 PM,400 BERRYMAN ST,Aggravated Assault,Assault Offenses,1765733.9775,865300.98876,Person,13A
4529,Point,20200220304,2/20/2020 7:29:05 PM,700 W FLORIDA ST,Aggravated Assault,Assault Offenses,1762987.318281,838797.28661,Person,13A
4533,Point,20200221280,2/20/2020 11:00:00 PM,1000 BOULDER RD,Aggravated Assault,Assault Offenses,1725035.57727,843383.183072,Person,13A
4543,Point,20200221055,2/21/2020 6:30:00 AM,1200 N ELM ST,Aggravated Assault,Assault Offenses,1766899.531424,852280.495155,Person,13A
4593,Point,20200222012,2/22/2020 12:26:56 AM,1200 VANCE ST,Aggravated Assault,Assault Offenses,1766883.527034,840355.150592,Person,13A
4613,Point,20200222119,2/22/2020 1:57:32 PM,2000 KYLEMORE DR,Aggravated Assault,Assault Offenses,1757830.873221,825780.475982,Person,13A
4638,Point,20200223032,2/22/2020 11:00:00 PM,100 BRITISH LAKE DR,Aggravated Assault,Assault Offenses,1749093.907948,865964.842621,Person,13A
4644,Point,20200223153,2/23/2020 2:00:00 AM,2000 W FLORIDA ST,Aggravated Assault,Assault Offenses,1756833.325465,838944.544474,Person,13A
4645,Point,20200223029,2/23/2020 2:04:15 AM,1800 COLISEUM BLVD/W FLORIDA ST,Aggravated Assault,Assault Offenses,1756866.346755,838935.441948,Person,13A
4657,Point,20200223086,2/23/2020 12:43:12 PM,1800 HUDGINS DR,Aggravated Assault,Assault Offenses,1763009.607889,838529.048056,Person,13A
4690,Point,20200223206,2/23/2020 10:53:21 PM,2200 16TH ST,Aggravated Assault,Assault Offenses,1777433.950139,858817.583637,Person,13A
4773,Point,20200225002,2/24/2020 11:48:00 PM,1800 BATTLEGROUND AV,Aggravated Assault,Assault Offenses,1759350.97912,853635.426398,Person,13A
4807,Point,20200225175,2/25/2020 2:50:00 PM,900 SUMMIT AV,Aggravated Assault,Assault Offenses,1770282.57519,850269.538812,Person,13A
4840,Point,20200226064,2/26/2020 8:00:00 AM,5000 BROMPTON DR,Aggravated Assault,Assault Offenses,1744024.116176,846553.339125,Person,13A
4878,Point,20200226273,2/26/2020 8:14:10 PM,4800 REDLAND CT,Aggravated Assault,Assault Offenses,1797526.431456,842805.604457,Person,13A
4886,Point,20200226311,2/26/2020 10:50:00 PM,700 WARREN ST,Aggravated Assault,Assault Offenses,1757934.723772,843719.143398,Person,13A
4892,Point,20200227118,2/26/2020 11:54:00 PM,1700 MCKNIGHT MILL RD,Aggravated Assault,Assault Offenses,1775549.213504,862660.89595,Person,13A
4911,Point,20200227129,2/27/2020 10:29:47 AM,1400 E CONE BLVD,Aggravated Assault,Assault Offenses,1772602.022722,861024.487859,Person,13A
4919,Point,20200227225,2/27/2020 2:20:00 PM,2100 MERRITT DR/JANE ST,Aggravated Assault,Assault Offenses,1745294.126178,833812.970915,Person,13A
4948,Point,20200228188,2/28/2020,5900 WEST FRIENDLY AVENUE,Aggravated Assault,Assault Offenses,1737075.836941,852842.831487,Person,13A
4961,Point,20200228186,2/28/2020 9:42:10 AM,3500 FOX FIRE VILLAGE/W VANDALIA RD,Aggravated Assault,Assault Offenses,1748701.411067,826685.810345,Person,13A
5031,Point,20200229138,2/29/2020 2:00:00 PM,3300 BECK ST,Aggravated Assault,Assault Offenses,1777788.273966,850188.92881,Person,13A
5066,Point,20200302155,3/1/2020,800 CARRIELAND DR,Aggravated Assault,Assault Offenses,1777305.320177,851707.912919,Person,13A
5095,Point,20200301069,3/1/2020 1:00:00 PM,1300 BUFF ST,Aggravated Assault,Assault Offenses,1771414.864657,836545.677884,Person,13A
5097,Point,20200301083,3/1/2020 1:50:00 PM,4400 W WENDOVER AV,Aggravated Assault,Assault Offenses,1735575.312098,840486.518163,Person,13A
5129,Point,20200302003,3/1/2020 11:48:42 PM,1700 SPRING GARDEN ST,Aggravated Assault,Assault Offenses,1757889.039441,843103.344918,Person,13A
5133,Point,20200305152,3/2/2020 8:00:00 AM,200 KENWICK CIR,Aggravated Assault,Assault Offenses,1762456.725476,821429.091542,Person,13A
5147,Point,20200302137,3/2/2020 12:23:00 PM,600 BURBANK ST,Aggravated Assault,Assault Offenses,1770923.047046,843291.036031,Person,13A
5188,Point,20200303211,3/3/2020 10:47:00 AM,500 GARRETT ST,Aggravated Assault,Assault Offenses,1763580.697821,836749.428234,Person,13A
5226,Point,20200306132,3/3/2020 8:00:00 PM,0 BUCKBOARD LN,Aggravated Assault,Assault Offenses,1729885.802588,853594.190173,Person,13A
5280,Point,20200304292,3/4/2020 7:01:21 PM,600 S REGIONAL RD,Aggravated Assault,Assault Offenses,1717007.547496,849106.322606,Person,13A
5284,Point,20200304313,3/4/2020 8:46:00 PM,2200 S HOLDEN RD,Aggravated Assault,Assault Offenses,1748743.800644,834425.022603,Person,13A
5296,Point,20200305214,3/5/2020,1200 BERKLEY HALL MANOR LN,Aggravated Assault,Assault Offenses,1712531.224041,862813.48167,Person,13A
5307,Point,20200305071,3/5/2020 8:47:00 AM,1100 WILLOW RD,Aggravated Assault,Assault Offenses,1774853.412392,842139.087028,Person,13A
5318,Point,20200305098,3/5/2020 10:55:00 AM,200 KENWICK CIR,Aggravated Assault,Assault Offenses,1762456.725476,821429.091542,Person,13A
5326,Point,20200305166,3/5/2020 2:37:13 PM,500 FARRAGUT ST,Aggravated Assault,Assault Offenses,1763280.685021,832760.764112,Person,13A
5332,Point,20200305259,3/5/2020 4:00:00 PM,3700 W GATE CITY BLVD,Aggravated Assault,Assault Offenses,1748720.965207,834457.39536,Person,13A
5365,Point,20200306161,3/6/2020,5900 W FRIENDLY AV,Aggravated Assault,Assault Offenses,1737075.836941,852842.831487,Person,13A
5372,Point,20200306018,3/6/2020 1:16:27 AM,3300 BECK ST,Aggravated Assault,Assault Offenses,1777788.273966,850188.92881,Person,13A
5377,Point,20200306054,3/6/2020 4:57:09 AM,400 S BOOKER ST,Aggravated Assault,Assault Offenses,1773235.102504,845781.999507,Person,13A
5413,Point,20200306290,3/6/2020 7:04:00 PM,3300 BECK ST,Aggravated Assault,Assault Offenses,1777788.273966,850188.92881,Person,13A
5432,Point,20200307099,3/7/2020 1:15:00 AM,1200 GREGORY ST,Aggravated Assault,Assault Offenses,1761582.473096,839977.028895,Person,13A
5448,Point,20200307143,3/7/2020 1:57:54 PM,2500 RANDLEMAN RD,Aggravated Assault,Assault Offenses,1763175.270401,831661.599273,Person,13A
